date,home_price_index,building_cost_index,population_millions
1999-05,95.3600,3483.6667,280.3513
1999-06,96.3600,3490.5833,280.6072
1999-07,97.1900,3497.5000,280.8630
1999-08,97.9000,3504.4167,281.1188
1999-09,98.4000,3511.3333,281.3747
1999-10,98.8300,3518.2500,281.6305
1999-11,99.1500,3525.1667,281.8863
1999-12,99.5400,3532.0833,282.1422
2000-01,100.0000,3539.0000,282.3980
2000-02,100.5700,3541.9167,282.6336
2000-03,101.4700,3544.8333,282.8692
2000-04,102.5400,3547.7500,283.1048
2000-05,103.7000,3550.6667,283.3403
2000-06,104.8600,3553.5833,283.5759
2000-07,105.7200,3556.5000,283.8115
2000-08,106.5200,3559.4167,284.0471
2000-09,107.1400,3562.3333,284.2827
2000-10,107.7300,3565.2500,284.5183
2000-11,108.2900,3568.1667,284.7538
2000-12,108.7900,3571.0833,284.9894
2001-01,109.2100,3574.0000,285.2250
2001-02,109.6400,3578.0833,285.4525
2001-03,110.3900,3582.1667,285.6800
2001-04,111.2500,3586.2500,285.9075
2001-05,112.2000,3590.3333,286.1350
2001-06,113.2700,3594.4167,286.3625
2001-07,114.2300,3598.5000,286.5900
2001-08,114.9900,3602.5833,286.8175
2001-09,115.4600,3606.6667,287.0450
2001-10,115.6800,3610.7500,287.2725
2001-11,115.8400,3614.8333,287.5000
2001-12,116.0600,3618.9167,287.7275
2002-01,116.4400,3623.0000,287.9550
2002-02,116.9200,3628.8333,288.1776
2002-03,117.9300,3634.6667,288.4002
2002-04,119.2100,3640.5000,288.6228
2002-05,120.7900,3646.3333,288.8453
2002-06,122.3300,3652.1667,289.0679
2002-07,123.6900,3658.0000,289.2905
2002-08,124.7300,3663.8333,289.5131
2002-09,125.4900,3669.6667,289.7357
2002-10,126.1400,3675.5000,289.9583
2002-11,126.6400,3681.3333,290.1808
2002-12,127.1500,3687.1667,290.4034
2003-01,127.6500,3693.0000,290.6260
2003-02,128.3300,3717.2500,290.8457
2003-03,129.3100,3741.5000,291.0653
2003-04,130.4900,3765.7500,291.2850
2003-05,131.8400,3790.0000,291.5047
2003-06,133.2300,3814.2500,291.7243
2003-07,134.6500,3838.5000,291.9440
2003-08,135.9700,3862.7500,292.1637
2003-09,137.0800,3887.0000,292.3833
2003-10,137.9800,3911.2500,292.6030
2003-11,138.7700,3935.5000,292.8227
2003-12,139.6300,3959.7500,293.0423
2004-01,140.7100,3984.0000,293.2620
2004-02,142.0300,4002.4167,293.4896
2004-03,144.0800,4020.8333,293.7172
2004-04,146.1800,4039.2500,293.9448
2004-05,148.3300,4057.6667,294.1723
2004-06,150.5200,4076.0833,294.3999
2004-07,152.3400,4094.5000,294.6275
2004-08,153.8100,4112.9167,294.8551
2004-09,155.1100,4131.3333,295.0827
2004-10,156.3000,4149.7500,295.3103
2004-11,157.5000,4168.1667,295.5378
2004-12,158.6700,4186.5833,295.7654
2005-01,160.1300,4205.0000,295.9930
2005-02,161.9200,4218.6667,296.2284
2005-03,164.5800,4232.3333,296.4638
2005-04,167.0000,4246.0000,296.6993
2005-05,169.5400,4259.6667,296.9347
2005-06,172.0200,4273.3333,297.1701
2005-07,174.1000,4287.0000,297.4055
2005-08,175.9200,4300.6667,297.6409
2005-09,177.6100,4314.3333,297.8763
2005-10,178.7500,4328.0000,298.1118
2005-11,179.6700,4341.6667,298.3472
2005-12,180.1100,4355.3333,298.5826
2006-01,180.8300,4369.0000,298.8180
2006-02,181.5000,4378.6667,299.0578
2006-03,182.7500,4388.3333,299.2977
2006-04,183.6500,4398.0000,299.5375
2006-05,184.3800,4407.6667,299.7773
2006-06,184.5500,4417.3333,300.0172
2006-07,184.6100,4427.0000,300.2570
2006-08,184.4000,4436.6667,300.4968
2006-09,184.2000,4446.3333,300.7367
2006-10,184.0500,4456.0000,300.9765
2006-11,183.6300,4465.6667,301.2163
2006-12,183.2300,4475.3333,301.4562
2007-01,182.7200,4485.0000,301.6960
2007-02,182.4700,4502.1667,301.9333
2007-03,182.1900,4519.3333,302.1705
2007-04,182.1300,4536.5000,302.4078
2007-05,181.8800,4553.6667,302.6450
2007-06,181.5400,4570.8333,302.8823
2007-07,180.9900,4588.0000,303.1195
2007-08,180.2300,4605.1667,303.3568
2007-09,179.1200,4622.3333,303.5940
2007-10,177.5300,4639.5000,303.8313
2007-11,175.1600,4656.6667,304.0685
2007-12,173.3400,4673.8333,304.3058
2008-01,171.0800,4691.0000,304.5430
2008-02,169.1900,4697.5000,304.7678
2008-03,167.9100,4704.0000,304.9925
2008-04,167.3300,4710.5000,305.2173
2008-05,167.0200,4717.0000,305.4420
2008-06,166.5400,4723.5000,305.6668
2008-07,165.7100,4730.0000,305.8915
2008-08,164.2800,4736.5000,306.1163
2008-09,161.9100,4743.0000,306.3410
2008-10,159.1600,4749.5000,306.5658
2008-11,156.0700,4756.0000,306.7905
2008-12,152.5500,4762.5000,307.0153
2009-01,149.3600,4769.0000,307.2400
2009-02,147.6200,4778.5000,307.4512
2009-03,146.5200,4788.0000,307.6623
2009-04,146.9400,4797.5000,307.8735
2009-05,148.1700,4807.0000,308.0847
2009-06,149.8000,4816.5000,308.2958
2009-07,150.7500,4826.0000,308.5070
2009-08,150.6700,4835.5000,308.7182
2009-09,149.6300,4845.0000,308.9293
2009-10,148.5800,4854.5000,309.1405
2009-11,147.9400,4864.0000,309.3517
2009-12,146.6600,4873.5000,309.5628
2010-01,145.0000,4883.0000,309.7740
2010-02,143.0500,4897.5833,309.9603
2010-03,143.6000,4912.1667,310.1467
2010-04,145.4000,4926.7500,310.3330
2010-05,147.0400,4941.3333,310.5193
2010-06,147.7000,4955.9167,310.7057
2010-07,147.5600,4970.5000,310.8920
2010-08,146.4300,4985.0833,311.0783
2010-09,144.6100,4999.6667,311.2647
2010-10,143.1300,5014.2500,311.4510
2010-11,141.8200,5028.8333,311.6373
2010-12,140.6300,5043.4167,311.8237
2011-01,139.0400,5058.0000,312.0100
2011-02,137.7400,5067.6667,312.1935
2011-03,137.7900,5077.3333,312.3770
2011-04,139.1600,5087.0000,312.5605
2011-05,140.6900,5096.6667,312.7440
2011-06,141.9400,5106.3333,312.9275
2011-07,142.3400,5116.0000,313.1110
2011-08,141.7900,5125.6667,313.2945
2011-09,140.1700,5135.3333,313.4780
2011-10,138.4100,5145.0000,313.6615
2011-11,136.6700,5154.6667,313.8450
2011-12,135.1700,5164.3333,314.0285
2012-01,134.1700,5174.0000,314.2120
2012-02,134.0000,5182.6667,314.3908
2012-03,135.8600,5191.3333,314.5695
2012-04,138.4700,5200.0000,314.7483
2012-05,141.0500,5208.6667,314.9270
2012-06,143.1700,5217.3333,315.1058
2012-07,144.2800,5226.0000,315.2845
2012-08,144.7100,5234.6667,315.4633
2012-09,144.3600,5243.3333,315.6420
2012-10,143.9700,5252.0000,315.8208
2012-11,143.9600,5260.6667,315.9995
2012-12,143.8700,5269.3333,316.1783
2013-01,144.3100,5278.0000,316.3570
2013-02,145.1600,5287.0833,316.5465
2013-03,147.9600,5296.1667,316.7360
2013-04,150.9700,5305.2500,316.9255
2013-05,153.8600,5314.3333,317.1150
2013-06,156.4300,5323.4167,317.3045
2013-07,158.2900,5332.5000,317.4940
2013-08,159.4000,5341.5833,317.6835
2013-09,159.6800,5350.6667,317.8730
2013-10,159.5600,5359.7500,318.0625
2013-11,159.3600,5368.8333,318.2520
2013-12,159.2800,5377.9167,318.4415
2014-01,159.3700,5387.0000,318.6310
2014-02,159.8700,5397.2500,318.8216
2014-03,161.1900,5407.5000,319.0122
2014-04,162.9700,5417.7500,319.2028
2014-05,164.6900,5428.0000,319.3933
2014-06,166.2200,5438.2500,319.5839
2014-07,167.1400,5448.5000,319.7745
2014-08,167.4500,5458.7500,319.9651
2014-09,167.2400,5469.0000,320.1557
2014-10,166.9100,5479.2500,320.3463
2014-11,166.6600,5489.5000,320.5368
2014-12,166.4600,5499.7500,320.7274
2015-01,166.2500,5510.0000,320.9180
2015-02,166.6300,5522.4167,321.1070
2015-03,168.0900,5534.8333,321.2960
2015-04,169.9700,5547.2500,321.4850
2015-05,171.8500,5559.6667,321.6740
2015-06,173.4500,5572.0833,321.8630
2015-07,174.5000,5584.5000,322.0520
2015-08,174.9400,5596.9167,322.2410
2015-09,175.0500,5609.3333,322.4300
2015-10,175.0500,5621.7500,322.6190
2015-11,175.1500,5634.1667,322.8080
2015-12,175.1200,5646.5833,322.9970
2016-01,175.0400,5659.0000,323.1860
2016-02,175.2900,5674.4167,323.3555
2016-03,176.6000,5689.8333,323.5250
2016-04,178.5000,5705.2500,323.6945
2016-05,180.3400,5720.6667,323.8640
2016-06,181.9200,5736.0833,324.0335
2016-07,183.0200,5751.5000,324.2030
2016-08,183.6600,5766.9167,324.3725
2016-09,183.9500,5782.3333,324.5420
2016-10,184.0200,5797.7500,324.7115
2016-11,184.2400,5813.1667,324.8810
2016-12,184.4100,5828.5833,325.0505
2017-01,184.6600,5844.0000,325.2200
2017-02,185.0300,5860.5833,325.3641
2017-03,186.5400,5877.1667,325.5082
2017-04,188.5500,5893.7500,325.6523
2017-05,190.5500,5910.3333,325.7963
2017-06,192.2800,5926.9167,325.9404
2017-07,193.5200,5943.5000,326.0845
2017-08,194.3600,5960.0833,326.2286
2017-09,194.8300,5976.6667,326.3727
2017-10,195.0900,5993.2500,326.5168
2017-11,195.4600,6009.8333,326.6608
2017-12,195.8500,6026.4167,326.8049
2018-01,196.1200,6043.0000,326.9490
2018-02,196.9100,6050.3333,327.0805
2018-03,198.5800,6057.6667,327.2120
2018-04,200.6200,6065.0000,327.3435
2018-05,202.4600,6072.3333,327.4750
2018-06,204.0500,6079.6667,327.6065
2018-07,204.9600,6087.0000,327.7380
2018-08,205.3400,6094.3333,327.8695
2018-09,205.3900,6101.6667,328.0010
2018-10,205.3800,6109.0000,328.1325
2018-11,205.1200,6116.3333,328.2640
2018-12,204.7100,6123.6667,328.3955
2019-01,204.2200,6131.0000,328.5270
2019-02,204.4400,6141.5833,328.6624
2019-03,205.7900,6152.1667,328.7978
2019-04,207.7000,6162.7500,328.9333
2019-05,209.3700,6173.3333,329.0687
2019-06,210.6000,6183.9167,329.2041
2019-07,211.3600,6194.5000,329.3395
2019-08,211.7200,6205.0833,329.4749
2019-09,211.8900,6215.6667,329.6103
2019-10,211.9800,6226.2500,329.7458
2019-11,212.1200,6236.8333,329.8812
2019-12,212.2500,6247.4167,330.0166
2020-01,212.4100,6258.0000,330.1520
2020-02,213.2400,6320.3333,330.3353
2020-03,215.2100,6382.6667,330.5185
2020-04,217.2600,6445.0000,330.7018
2020-05,218.5100,6507.3333,330.8850
2020-06,219.8400,6569.6667,331.0683
2020-07,221.5900,6632.0000,331.2515
2020-08,224.0700,6694.3333,331.4348
2020-09,226.8300,6756.6667,331.6180
2020-10,229.8400,6819.0000,331.8013
2020-11,232.3500,6881.3333,331.9845
2020-12,234.4100,6943.6667,332.1678
2021-01,236.4800,7006.0000,332.3510
2021-02,239.2500,7084.6667,332.4547
2021-03,244.2500,7163.3333,332.5583
2021-04,249.8400,7242.0000,332.6620
2021-05,255.4700,7320.6667,332.7657
2021-06,261.1900,7399.3333,332.8693
2021-07,265.5200,7478.0000,332.9730
2021-08,268.8000,7556.6667,333.0767
2021-09,271.4500,7635.3333,333.1803
2021-10,273.6700,7714.0000,333.2840
2021-11,276.0500,7792.6667,333.3877
2021-12,278.6300,7871.3333,333.4913
2022-01,282.0100,7950.0000,333.5950
2022-02,287.2500,7954.2500,333.7538
2022-03,295.0900,7958.5000,333.9127
2022-04,301.7600,7962.7500,334.0715
2022-05,306.5500,7967.0000,334.2303
2022-06,308.3200,7971.2500,334.3892
2022-07,307.1300,7975.5000,334.5480
2022-08,303.6500,7979.7500,334.7068
2022-09,300.4500,7984.0000,334.8657
2022-10,298.6800,7988.2500,335.0245
2022-11,296.8300,7992.5000,335.1833
2022-12,294.3200,7996.7500,335.3422
2023-01,292.8200,8001.0000,335.5010
2023-02,293.4400,8018.7500,335.6259
2023-03,297.3100,8036.5000,335.7508
2023-04,301.4900,8054.2500,335.8758
2023-05,305.3700,8072.0000,336.0007
2023-06,308.2900,8089.7500,336.1256
2023-07,310.1500,8107.5000,336.2505
2023-08,311.5200,8125.2500,336.3754
2023-09,312.4200,8143.0000,336.5003
2023-10,312.9500,8160.7500,336.6253
2023-11,312.2100,8178.5000,336.7502
2023-12,311.0200,8196.2500,336.8751
2024-01,310.8500,8214.0000,340.1110
2024-02,312.7700,8237.8333,340.2565
2024-03,316.9500,8261.6667,340.4020
2024-04,320.8600,8285.5000,340.5475
2024-05,323.8600,8309.3333,340.6930
2024-06,325.4400,8333.1667,340.8385
2024-07,325.4600,8357.0000,340.9840
2024-08,325.0200,8380.8333,341.1295
2024-09,324.8000,8404.6667,341.2750
2024-10,324.2200,8428.5000,341.4205
2024-11,323.9100,8452.3333,341.5660
2024-12,323.2200,8476.1667,341.7115
