,apr,15y_10d,15y_12d,15y_15d,15y_18d,15y_20d,30y_10d,30y_12d,30y_15d,30y_18d,30y_20d
87,0.008700000000000001,0.0053351536364437575,0.005216594666745007,0.005038756212196882,0.004860917757648757,0.004742358787950007,0.002841326804269282,0.0027781862086188533,0.002683475315143211,0.0025887644216675684,0.00252562382601714
88,0.0088,0.005339088343528453,0.005220441935894487,0.005042472324443538,0.004864502712992591,0.004745856305358625,0.002845414413266425,0.0027821829818605046,0.002687335834751623,0.002592488687642743,0.0025292572562368226
89,0.0089,0.005343024920235625,0.005224291033119277,0.005046190202444756,0.004868089371770236,0.0047493554846538884,0.0028495057421320455,0.002786183392306889,0.002691199867569154,0.0025962163428314192,0.0025328939930062628
90,0.009000000000000001,0.005346963366469107,0.005228141958325349,0.005049909846109712,0.004871677733894075,0.004752856325750318,0.0028536007902293693,0.0027901874393353836,0.002695067412994404,0.0025999473866534254,0.0025365340357594397
91,0.0091,0.0053509036821303545,0.005231994711416346,0.0050536312553453346,0.004875267799274323,0.004756358828560316,0.0028576995569143176,0.0027941951223162216,0.002698938470419078,0.002603681818521934,0.0025401773839238383
92,0.0092,0.005354845867121452,0.005235849292296531,0.005057354430059149,0.004878859567821767,0.004759862992996846,0.002861802041536995,0.0027982064406139504,0.002702813039229384,0.0026074196378448175,0.002543824036921773
93,0.009300000000000001,0.005358789921339293,0.005239705700865087,0.005061079370153777,0.004882453039442468,0.004763368818968261,0.0028659082434388085,0.002802221393584613,0.002706691118803319,0.002611160844022026,0.00254747399416783
94,0.0094,0.005362735844684307,0.005243563937024656,0.0050648060755351795,0.004886048214045703,0.004766876306386052,0.002870018161956806,0.002806239980579988,0.0027105727085147613,0.0026149054364495343,0.0025511272550727167
95,0.0095,0.005366683637054631,0.005247424000675638,0.00506853454610715,0.0048896450915386636,0.004770385455159672,0.002874131796420786,0.002810262200944768,0.002714457807730742,0.002618653414516716,0.0025547838190406987
96,0.009600000000000001,0.005370633298348947,0.00525128589171897,0.005072264781774005,0.0048932436718290406,0.004773896265199064,0.0028782491461547158,0.0028142880540179445,0.002718346415812787,0.0026224047776076303,0.0025584436854708585
97,0.0097,0.005374584828460944,0.005255149610050701,0.005075996782435335,0.004896843954819972,0.004777408736409729,0.002882370210473971,0.0028183175391301054,0.0027222385321143063,0.0026261595250985075,0.0025621068537546414
98,0.0098,0.005378538227287657,0.005259015155570154,0.005079730547993899,0.004900445940417644,0.00478092286870014,0.002886494988689499,0.00282235065560751,0.002726134155984527,0.002629917656361544,0.002565773323279555
99,0.0099,0.005382493494723901,0.005262882528174481,0.0050834660783503505,0.004904049628526221,0.004784438661976801,0.0028906234801050422,0.0028263874027693744,0.002730033286765873,0.002633679170762372,0.002569443093426704
100,0.01,0.005386450630664975,0.005266751727761309,0.00508720337340581,0.004907655019050311,0.004787956116146645,0.0028947556840185035,0.002830427779929203,0.0027339359237952532,0.0026374440676613033,0.0025731161635720035
101,0.010100000000000001,0.00539040963500135,0.005270622754223542,0.005090942433056829,0.004911262111890119,0.0047914752311123115,0.0028988915997192966,0.0028344717863922012,0.0027378420664015577,0.002641212346410915,0.0025767925330838193
102,0.0102,0.0053943705076266776,0.005274495607457195,0.005094683257202973,0.004914870906948751,0.004794996006779268,0.002903031226492339,0.002838519421459176,0.0027417517139094313,0.002644984006359687,0.0025804722013265235
103,0.0103,0.0053983332484324464,0.005278370287356169,0.005098425845741754,0.004918481404127341,0.004798518443051064,0.002907174563615391,0.0028425706844239377,0.0027456648656367577,0.0026487590468495786,0.002584155167658125
104,0.010400000000000001,0.005402297857310584,0.0052822467938147925,0.005102170198571106,0.004922093603327421,0.00480204253983163,0.002911321610360368,0.0028466255745745817,0.002749581520895903,0.002652537467217224,0.0025878414314314383
105,0.0105,0.00540626433414834,0.0052861251267228215,0.005105916315584542,0.004925707504446266,0.004805568297020747,0.0029154723659907873,0.0028506840911909923,0.0027535016789912987,0.002656319266791606,0.002591530991991811
106,0.0106,0.005410232678835994,0.005290005285972971,0.005109664196678438,0.004929323107383906,0.004809095714520884,0.0029196268297656184,0.0028547462335486045,0.0027574253392230836,0.002660104444897563,0.0025952238486805492
