date,home_price_index,building_cost_index,population_millions
1923-04,5.997497353,13.59740862,112.4875
1923-05,5.998464535,13.59740862,112.6676667
1923-06,5.999431718,13.59740862,112.8478333
1923-07,6.0003989,13.59740862,113.028
1923-08,6.001366082,13.59740862,113.2081667
1923-09,6.002333264,13.59740862,113.3883333
1923-10,6.003300447,13.59740862,113.5685
1923-11,6.004267629,13.59740862,113.7486667
1923-12,6.005234811,13.59740862,113.9288333
1924-01,6.006201994,13.59740862,114.109
1924-02,6.032315915,13.57913253,114.2523333
1924-03,6.058429837,13.56085645,114.3956667
1924-04,6.084543759,13.54258036,114.539
1924-05,6.11065768,13.52430427,114.6823333
1924-06,6.136771602,13.50602818,114.8256667
1924-07,6.162885524,13.4877521,114.969
1924-08,6.188999446,13.46947601,115.1123333
1924-09,6.215113367,13.45119992,115.2556667
1924-10,6.241227289,13.43292384,115.399
1924-11,6.267341211,13.41464775,115.5423333
1924-12,6.293455132,13.39637166,115.6856667
1925-01,6.319569054,13.37809558,115.829
1925-02,6.298291044,13.39027963,115.9596667
1925-03,6.277013034,13.40246369,116.0903333
1925-04,6.255735023,13.41464775,116.221
1925-05,6.234457013,13.42683181,116.3516667
1925-06,6.213179003,13.43901587,116.4823333
1925-07,6.191900992,13.45119992,116.613
1925-08,6.170622982,13.46338398,116.7436667
1925-09,6.149344972,13.47556804,116.8743333
1925-10,6.128066962,13.4877521,117.005
1925-11,6.106788951,13.49993616,117.1356667
1925-12,6.085510941,13.51212021,117.2663333
1926-01,6.064232931,13.52430427,117.397
1926-02,6.045372876,13.5303963,117.5335
1926-03,6.026512822,13.53648833,117.67
1926-04,6.007652767,13.54258036,117.8065
1926-05,5.988792712,13.54867239,117.943
1926-06,5.969932658,13.55476442,118.0795
1926-07,5.951072603,13.56085645,118.216
1926-08,5.932212549,13.56694847,118.3525
1926-09,5.913352494,13.5730405,118.489
1926-10,5.89449244,13.57913253,118.6255
1926-11,5.875632385,13.58522456,118.762
1926-12,5.856772331,13.59131659,118.8985
1927-01,5.837912276,13.59740862,119.035
1927-02,5.845166143,13.60959268,119.1578333
1927-03,5.85242001,13.62177674,119.2806667
1927-04,5.859673877,13.63396079,119.4035
1927-05,5.866927745,13.64614485,119.5263333
1927-06,5.874181612,13.65832891,119.6491667
1927-07,5.881435479,13.67051297,119.772
1927-08,5.888689346,13.68269702,119.8948333
1927-09,5.895943213,13.69488108,120.0176667
1927-10,5.90319708,13.70706514,120.1405
1927-11,5.910450947,13.7192492,120.2633333
1927-12,5.917704815,13.73143326,120.3861667
1928-01,5.924958682,13.74361731,120.509
1928-02,5.914803268,13.7618934,120.6230833
1928-03,5.904647854,13.78016949,120.7371667
1928-04,5.89449244,13.79844557,120.85125
1928-05,5.884337026,13.81672166,120.9653333
1928-06,5.874181612,13.83499775,121.0794167
1928-07,5.864026198,13.85327384,121.1935
1928-08,5.853870784,13.87154992,121.3075833
1928-09,5.84371537,13.88982601,121.4216667
1928-10,5.833559956,13.9081021,121.53575
1928-11,5.823404542,13.92637818,121.6498333
1928-12,5.813249128,13.94465427,121.7639167
1929-01,5.803093714,13.96293036,121.878
1929-02,5.782299295,13.92637818,121.9871667
1929-03,5.761504875,13.88982601,122.0963333
1929-04,5.740710456,13.85327384,122.2055
1929-05,5.719916037,13.81672166,122.3146667
1929-06,5.699121618,13.78016949,122.4238333
1929-07,5.678327199,13.74361731,122.533
1929-08,5.65753278,13.70706514,122.6421667
1929-09,5.636738361,13.67051297,122.7513333
1929-10,5.615943941,13.63396079,122.8605
1929-11,5.595149522,13.59740862,122.9696667
1929-12,5.574355103,13.56085645,123.0788333
1930-01,5.553560684,13.52430427,123.188
1930-02,5.515840575,13.42073978,123.2680833
1930-03,5.478120466,13.31717529,123.3481667
1930-04,5.440400357,13.2136108,123.42825
1930-05,5.402680247,13.1100463,123.5083333
1930-06,5.364960138,13.00648181,123.5884167
1930-07,5.327240029,12.90291732,123.6685
1930-08,5.28951992,12.79935283,123.7485833
1930-09,5.251799811,12.69578833,123.8286667
1930-10,5.214079702,12.59222384,123.90875
1930-11,5.176359593,12.48865935,123.9888333
1930-12,5.138639483,12.38509486,124.0689167
1931-01,5.100919374,12.28153037,124.149
1931-02,5.056428989,12.05612529,124.2156667
1931-03,5.011938604,11.83072022,124.2823333
1931-04,4.967448219,11.60531515,124.349
1931-05,4.922957834,11.37991008,124.4156667
1931-06,4.878467449,11.15450501,124.4823333
1931-07,4.833977063,10.92909994,124.549
1931-08,4.789486678,10.70369487,124.6156667
1931-09,4.744996293,10.4782898,124.6823333
1931-10,4.700505908,10.25288472,124.749
1931-11,4.656015523,10.02747965,124.8156667
1931-12,4.611525138,9.802074583,124.8823333
1932-01,4.567034753,9.576669511,124.949
1932-02,4.552527018,9.680234004,125.01075
1932-03,4.538019284,9.783798496,125.0725
1932-04,4.52351155,9.887362988,125.13425
1932-05,4.509003816,9.99092748,125.196
1932-06,4.494496081,10.09449197,125.25775
1932-07,4.479988347,10.19805646,125.3195
1932-08,4.465480613,10.30162096,125.38125
1932-09,4.450972878,10.40518545,125.443
1932-10,4.436465144,10.50874994,125.50475
1932-11,4.42195741,10.61231443,125.5665
1932-12,4.407449676,10.71587893,125.62825
1933-01,4.392941941,10.81944342,125.69
1933-02,4.403580946,10.93519197,125.75625
1933-03,4.414219952,11.05094052,125.8225
1933-04,4.424858957,11.16668907,125.88875
1933-05,4.435497962,11.28243762,125.955
1933-06,4.446136967,11.39818617,126.02125
1933-07,4.456775972,11.51393472,126.0875
1933-08,4.467414977,11.62968327,126.15375
1933-09,4.478053982,11.74543182,126.22
1933-10,4.488692988,11.86118037,126.28625
1933-11,4.499331993,11.97692892,126.3525
1933-12,4.509970998,12.09267747,126.41875
1934-01,4.520610003,12.20842602,126.485
1934-02,4.557399608,12.20233399,126.5580833
1934-03,4.594189212,12.19624196,126.6311667
1934-04,4.630978817,12.19014993,126.70425
1934-05,4.667768422,12.1840579,126.7773333
1934-06,4.704558026,12.17796587,126.8504167
1934-07,4.741347631,12.17187384,126.9235
1934-08,4.778137236,12.16578182,126.9965833
1934-09,4.81492684,12.15968979,127.0696667
1934-10,4.851716445,12.15359776,127.14275
1934-11,4.88850605,12.14750573,127.2158333
1934-12,4.925295655,12.1414137,127.2889167
1935-01,4.962085259,12.13532167,127.362
1935-02,4.975394405,12.17187384,127.43025
1935-03,4.988703551,12.20842602,127.4985
1935-04,5.002012696,12.24497819,127.56675
1935-05,5.015321842,12.28153037,127.635
1935-06,5.028630988,12.31808254,127.70325
1935-07,5.041940133,12.35463471,127.7715
1935-08,5.055249279,12.39118689,127.83975
1935-09,5.068558425,12.42773906,127.908
1935-10,5.08186757,12.46429123,127.97625
1935-11,5.095176716,12.50084341,128.0445
1935-12,5.108485862,12.53739558,128.11275
1936-01,5.121795008,12.57394776,128.181
1936-02,5.132735978,12.72015645,128.246
1936-03,5.143676948,12.86636515,128.311
1936-04,5.154617918,13.01257384,128.376
1936-05,5.165558889,13.15878253,128.441
1936-06,5.176499859,13.30499123,128.506
1936-07,5.187440829,13.45119992,128.571
1936-08,5.1983818,13.59740862,128.636
1936-09,5.20932277,13.74361731,128.701
1936-10,5.22026374,13.88982601,128.766
1936-11,5.231204711,14.0360347,128.831
1936-12,5.242145681,14.1822434,128.896
1937-01,5.253086651,14.32845209,128.961
1937-02,5.249262048,14.33454412,129.045
1937-03,5.245437445,14.34063615,129.129
1937-04,5.241612841,14.34672818,129.213
1937-05,5.237788238,14.35282021,129.297
1937-06,5.233963635,14.35891224,129.381
1937-07,5.230139032,14.36500427,129.465
1937-08,5.226314428,14.3710963,129.549
1937-09,5.222489825,14.37718832,129.633
1937-10,5.218665222,14.38328035,129.717
1937-11,5.214840619,14.38937238,129.801
1937-12,5.211016015,14.39546441,129.885
1938-01,5.207191412,14.40155644,129.969
1938-02,5.201543314,14.40155644,130.05725
1938-03,5.195895216,14.40155644,130.1455
1938-04,5.190247117,14.40155644,130.23375
1938-05,5.184599019,14.40155644,130.322
1938-06,5.178950921,14.40155644,130.41025
1938-07,5.173302822,14.40155644,130.4985
1938-08,5.167654724,14.40155644,130.58675
1938-09,5.162006626,14.40155644,130.675
1938-10,5.156358527,14.40155644,130.76325
1938-11,5.150710429,14.40155644,130.8515
1938-12,5.145062331,14.40155644,130.93975
1939-01,5.139414232,14.40155644,131.028
1939-02,5.153575921,14.43810861,131.1191667
1939-03,5.16773761,14.47466079,131.2103333
1939-04,5.181899299,14.51121296,131.3015
1939-05,5.196060988,14.54776514,131.3926667
1939-06,5.210222677,14.58431731,131.4838333
1939-07,5.224384365,14.62086948,131.575
1939-08,5.238546054,14.65742166,131.6661667
1939-09,5.252707743,14.69397383,131.7573333
1939-10,5.266869432,14.730526,131.8485
1939-11,5.281031121,14.76707818,131.9396667
1939-12,5.29519281,14.80363035,132.0308333
1940-01,5.309354499,14.84018253,132.122
1940-02,5.272257031,14.88891876,132.2286667
1940-03,5.235159564,14.93765499,132.3353333
1940-04,5.198062096,14.98639122,132.442
1940-05,5.160964629,15.03512745,132.5486667
