date,home_price_index,building_cost_index,population_millions
1968-12,17.52342932,41.42465350,200.745
1969-01,17.60624326,43.63877772,202.736
1969-02,17.68905720,43.63877772,202.736
1969-03,17.83812229,43.63877772,202.736
1969-04,17.85468508,43.63877772,202.736
1969-05,17.93749901,43.63877772,202.736
1969-06,17.98718738,43.63877772,202.736
1969-07,18.15281525,43.63877772,202.736
1969-08,18.26875477,43.63877772,202.736
1969-09,18.40125707,43.63877772,202.736
1969-10,18.55032216,43.63877772,202.736
1969-11,18.63313609,43.63877772,202.736
1969-12,18.74907561,43.63877772,202.736
1970-01,18.93126627,43.49205837,205.089
1970-02,19.06376857,43.49205837,205.089
1970-03,19.16314530,43.49205837,205.089
1970-04,19.24595924,43.49205837,205.089
1970-05,19.39502433,43.49205837,205.089
1970-06,19.52752663,43.49205837,205.089
1970-07,19.57721499,43.49205837,205.089
1970-08,19.75940565,43.49205837,205.089
1970-09,19.95815911,43.49205837,205.089
1970-10,20.05753583,43.49205837,205.089
1970-11,20.17347535,43.49205837,205.089
1970-12,20.28941486,43.49205837,205.089
1971-01,20.33910322,46.84041669,207.692
1971-02,20.28941486,46.84041669,207.692
1971-03,20.28941486,46.84041669,207.692
1971-04,20.35566601,46.84041669,207.692
1971-05,20.50473110,46.84041669,207.692
1971-06,20.72004734,46.84041669,207.692
1971-07,20.75317291,46.84041669,207.692
1971-08,20.81942406,46.84041669,207.692
1971-09,20.86911243,46.84041669,207.692
1971-10,20.93536358,46.84041669,207.692
1971-11,21.10099145,46.84041669,207.692
1971-12,21.15067982,46.84041669,207.692
1972-01,21.21693097,50.14353477,209.924
1972-02,21.26661933,50.14353477,209.924
1972-03,21.25005654,50.14353477,209.924
1972-04,21.28318212,50.14353477,209.924
1972-05,21.34943327,50.14353477,209.924
1972-06,21.48193557,50.14353477,209.924
1972-07,21.69725181,50.14353477,209.924
1972-08,21.78006575,50.14353477,209.924
1972-09,21.76350296,50.14353477,209.924
1972-10,21.74694017,50.14353477,209.924
1972-11,21.76350296,50.14353477,209.924
1972-12,21.78006575,50.14353477,209.924
1973-01,21.73037738,52.33722134,211.939
1973-02,21.73037738,52.33722134,211.939
1973-03,21.74694017,52.33722134,211.939
1973-04,21.74694017,52.33722134,211.939
1973-05,21.79662853,52.33722134,211.939
1973-06,21.84631690,52.33722134,211.939
1973-07,21.82975411,52.33722134,211.939
1973-08,22.02850756,52.33722134,211.939
1973-09,22.11132150,52.33722134,211.939
1973-10,22.27694938,52.33722134,211.939
1973-11,22.37632610,52.33722134,211.939
1973-12,22.52539119,52.33722134,211.939
1974-01,22.70758185,50.66162651,213.898
1974-02,22.88977252,50.66162651,213.898
1974-03,23.13821433,50.66162651,213.898
1974-04,23.22102827,50.66162651,213.898
1974-05,23.33696778,50.66162651,213.898
1974-06,23.46947009,50.66162651,213.898
1974-07,23.58540960,50.66162651,213.898
1974-08,23.80072584,50.66162651,213.898
1974-09,24.03260487,50.66162651,213.898
1974-10,24.23135832,50.66162651,213.898
1974-11,24.41354898,50.66162651,213.898
1974-12,24.79449310,50.66162651,213.898
1975-01,25.27,49.11152866,215.981
1975-02,25.31,49.11152866,215.981
1975-03,25.37,49.11152866,215.981
1975-04,25.41,49.11152866,215.981
1975-05,25.48,49.11152866,215.981
1975-06,25.47,49.11152866,215.981
1975-07,25.61,49.11152866,215.981
1975-08,25.77,49.11152866,215.981
1975-09,26.02,49.11152866,215.981
1975-10,26.21,49.11152866,215.981
1975-11,26.39,49.11152866,215.981
1975-12,26.47,49.11152866,215.981
1976-01,26.60,50.02585716,218.086
1976-02,26.66,50.02585716,218.086
1976-03,26.89,50.02585716,218.086
1976-04,27.15,50.02585716,218.086
1976-05,27.45,50.02585716,218.086
1976-06,27.53,50.02585716,218.086
1976-07,27.76,50.02585716,218.086
1976-08,27.95,50.02585716,218.086
1976-09,28.15,50.02585716,218.086
1976-10,28.24,50.02585716,218.086
1976-11,28.40,50.02585716,218.086
1976-12,28.64,50.02585716,218.086
1977-01,28.88,51.54981175,220.289
1977-02,29.22,51.54981175,220.289
1977-03,29.64,51.54981175,220.289
1977-04,30.16,51.54981175,220.289
1977-05,30.53,51.54981175,220.289
1977-06,30.76,51.54981175,220.289
1977-07,31.08,51.54981175,220.289
1977-08,31.39,51.54981175,220.289
1977-09,31.81,51.54981175,220.289
1977-10,32.21,51.54981175,220.289
1977-11,32.54,51.54981175,220.289
1977-12,32.84,51.54981175,220.289
1978-01,33.17,52.27931666,222.629
1978-02,33.54,52.27931666,222.629
1978-03,34.00,52.27931666,222.629
1978-04,34.45,52.27931666,222.629
1978-05,34.92,52.27931666,222.629
1978-06,35.45,52.27931666,222.629
1978-07,35.95,52.27931666,222.629
1978-08,36.42,52.27931666,222.629
1978-09,36.81,52.27931666,222.629
1978-10,37.16,52.27931666,222.629
1978-11,37.56,52.27931666,222.629
1978-12,38.00,52.27931666,222.629
1979-01,38.50,51.98361306,225.106
1979-02,38.98,51.98361306,225.106
1979-03,39.50,51.98361306,225.106
1979-04,40.02,51.98361306,225.106
1979-05,40.54,51.98361306,225.106
1979-06,41.05,51.98361306,225.106
1979-07,41.51,51.98361306,225.106
1979-08,41.93,51.98361306,225.106
1979-09,42.28,51.98361306,225.106
1979-10,42.66,51.98361306,225.106
1979-11,42.96,51.98361306,225.106
1979-12,43.22,51.98361306,225.106
1980-01,43.44,48.69679786,227.726
1980-02,43.70,48.69679786,227.726
1980-03,44.07,48.69679786,227.726
1980-04,44.48,48.69679786,227.726
1980-05,44.80,48.69679786,227.726
1980-06,45.07,48.69679786,227.726
1980-07,45.38,48.69679786,227.726
1980-08,45.65,48.69679786,227.726
1980-09,45.87,48.69679786,227.726
1980-10,46.05,48.69679786,227.726
1980-11,46.23,48.69679786,227.726
1980-12,46.42,48.69679786,227.726
1981-01,46.57,47.04718507,230.008
1981-02,46.76,47.04718507,230.008
1981-03,47.03,47.04718507,230.008
1981-04,47.45,47.04718507,230.008
1981-05,47.78,47.04718507,230.008
1981-06,48.09,47.04718507,230.008
1981-07,48.34,47.04718507,230.008
1981-08,48.59,47.04718507,230.008
1981-09,48.68,47.04718507,230.008
1981-10,48.74,47.04718507,230.008
1981-11,48.74,47.04718507,230.008
1981-12,48.78,47.04718507,230.008
1982-01,48.82,46.24086420,232.218
1982-02,48.90,46.24086420,232.218
1982-03,48.87,46.24086420,232.218
1982-04,48.93,46.24086420,232.218
1982-05,48.99,46.24086420,232.218
1982-06,48.99,46.24086420,232.218
1982-07,48.98,46.24086420,232.218
1982-08,48.96,46.24086420,232.218
1982-09,48.97,46.24086420,232.218
1982-10,48.97,46.24086420,232.218
1982-11,48.98,46.24086420,232.218
1982-12,49.06,46.24086420,232.218
1983-01,49.22,47.75791903,234.333
1983-02,49.48,47.75791903,234.333
1983-03,49.69,47.75791903,234.333
1983-04,49.94,47.75791903,234.333
1983-05,50.19,47.75791903,234.333
1983-06,50.44,47.75791903,234.333
1983-07,50.73,47.75791903,234.333
1983-08,50.95,47.75791903,234.333
1983-09,51.09,47.75791903,234.333
1983-10,51.18,47.75791903,234.333
1983-11,51.25,47.75791903,234.333
1983-12,51.39,47.75791903,234.333
1984-01,51.54,46.47083382,236.394
1984-02,51.71,46.47083382,236.394
1984-03,51.94,46.47083382,236.394
1984-04,52.23,46.47083382,236.394
1984-05,52.56,46.47083382,236.394
1984-06,52.86,46.47083382,236.394
1984-07,53.16,46.47083382,236.394
1984-08,53.41,46.47083382,236.394
1984-09,53.57,46.47083382,236.394
1984-10,53.67,46.47083382,236.394
1984-11,53.68,46.47083382,236.394
1984-12,53.79,46.47083382,236.394
1985-01,53.98,45.20169993,238.506
1985-02,54.22,45.20169993,238.506
1985-03,54.53,45.20169993,238.506
1985-04,54.90,45.20169993,238.506
1985-05,55.32,45.20169993,238.506
1985-06,55.72,45.20169993,238.506
1985-07,56.12,45.20169993,238.506
1985-08,56.51,45.20169993,238.506
1985-09,56.87,45.20169993,238.506
1985-10,57.19,45.20169993,238.506
1985-11,57.50,45.20169993,238.506
1985-12,57.81,45.20169993,238.506
1986-01,58.16,44.55143016,240.683
1986-02,58.50,44.55143016,240.683
1986-03,58.94,44.55143016,240.683
1986-04,59.49,44.55143016,240.683
1986-05,60.05,44.55143016,240.683
1986-06,60.65,44.55143016,240.683
1986-07,61.25,44.55143016,240.683
1986-08,61.78,44.55143016,240.683
1986-09,62.24,44.55143016,240.683
1986-10,62.59,44.55143016,240.683
1986-11,62.90,44.55143016,240.683
1986-12,63.37,44.55143016,240.683
